ID_Envio;ID_Transportista;Fecha_Salida;Tipo_Vehiculo;Tipo_Carga;Region_Origen;Region_Destino;Distancia_Km;Costo_Combustible;Costo_Mantenimiento;Tarifa_Cliente;Estado_Final;Fecha_Llegada_Estimada;Fecha_Llegada_Real
ENV01550;ID_T004;2024-03-17;Furgoneta;Materiales_Construccion;Centro;Sur;686;156;90;327;Retrasado;2024-03-18 08:55:40.800;2024-03-23 08:55:40.800000
ENV01551;ID_T010;2024-12-05;Camioneta;Mobiliario;Andalucía;Norte;577;159;64;498;Retrasado;2024-12-06 03:41:45.600;2024-12-08 03:41:45.600000
ENV01552;ID_T005;2024-02-13;Camioneta;Materiales_Construccion;Levante;Norte;511;196;67;318;Entregado;2024-02-14 00:31:40.800;2024-02-14 07:18:21.386694
ENV01553;ID_T009;2024-12-04;Furgoneta;Materiales_Construccion;Levante;Norte;528;79;42;368;Cancelado;2024-12-05 01:20:38.400;2024-12-05 01:20:38.400000
ENV01554;ID_T006;2024-05-06;Furgoneta;Mobiliario;Levante;Levante;50;240;93;157;Cancelado;2024-05-06 02:24:00.000;2024-05-06 02:24:00.000000
ENV01555;ID_T009;2024-01-24;Furgoneta;Frío;Canarias;Norte;493;264;35;737;Cancelado;2024-01-24 23:39:50.400;2024-01-24 23:39:50.400000
ENV01556;ID_T006;2024-11-27;Camioneta;Químicos;Andalucía;Norte;1089;43;80;406;Retrasado;2024-11-29 04:16:19.200;2024-12-04 04:16:19.200000
ENV01557;ID_T014;2024-11-24;Furgoneta;Frío;Sur;Andalucía;538;54;49;474;Retrasado;2024-11-25 01:49:26.400;2024-11-27 01:49:26.400000
ENV01558;ID_T004;2024-01-16;Furgoneta;Paqueteria;Canarias;Canarias;985;231;36;424;Entregado;2024-01-17 23:16:48.000;2024-01-17 19:55:50.765972
ENV01559;ID_T010;2024-11-23;Furgoneta;Mobiliario;Sur;Andalucía;926;214;83;338;Retrasado;2024-11-24 20:26:52.800;2024-11-28 20:26:52.800000
ENV01560;ID_T005;2024-09-18;Furgoneta;Materiales_Construccion;Norte;Canarias;984;168;33;265;Entregado;2024-09-19 23:13:55.200;2024-09-19 23:32:23.211420
ENV01561;ID_T007;2024-10-14;Camioneta;Paqueteria;Sur;Andalucía;556;314;14;464;Cancelado;2024-10-15 02:41:16.800;2024-10-15 02:41:16.800000
ENV01562;ID_T015;2024-05-14;Furgoneta;Frío;Norte;Levante;50;147;72;171;Entregado;2024-05-14 02:24:00.000;2024-05-14 09:02:33.101937
ENV01563;ID_T009;2024-01-10;Furgoneta;Químicos;Levante;Norte;430;172;54;317;Entregado;2024-01-10 20:38:24.000;2024-01-11 03:22:18.033441
ENV01564;ID_T014;2024-11-15;Camioneta;Químicos;Sur;Centro;616;278;69;177;Entregado;2024-11-16 05:34:04.800;2024-11-16 05:28:40.102950
ENV01565;ID_T007;2024-10-04;Camioneta;Materiales_Construccion;Canarias;Norte;794;20;13;163;Cancelado;2024-10-05 14:06:43.200;2024-10-05 14:06:43.200000
ENV01566;ID_T012;2024-06-05;Furgoneta;Mobiliario;Levante;Norte;821;20;57;372;Entregado;2024-06-06 15:24:28.800;2024-06-06 04:36:02.749500
ENV01567;ID_T006;2024-12-12;Camioneta;Mobiliario;Norte;Centro;590;71;16;248;Retrasado;2024-12-13 04:19:12.000;2024-12-18 04:19:12.000000
ENV01568;ID_T014;2024-05-06;Furgoneta;Paqueteria;Levante;Andalucía;672;179;10;434;Retrasado;2024-05-07 08:15:21.600;2024-05-10 08:15:21.600000
ENV01569;ID_T009;2024-06-29;Furgoneta;Paqueteria;Centro;Centro;900;36;83;384;Cancelado;2024-06-30 19:12:00.000;2024-06-30 19:12:00.000000
ENV01570;ID_T012;2024-01-29;Camioneta;Frío;Levante;Norte;50;225;84;240;Retrasado;2024-01-29 02:24:00.000;2024-02-03 02:24:00.000000
ENV01571;ID_T006;2024-10-20;Camioneta;Mobiliario;Norte;Canarias;419;20;13;464;Retrasado;2024-10-20 20:06:43.200;2024-10-21 20:06:43.200000
ENV01572;ID_T015;2024-01-16;Furgoneta;Frío;Canarias;Canarias;192;90;31;319;Entregado;2024-01-16 09:12:57.600;2024-01-16 04:38:22.983680
ENV01573;ID_T014;2024-01-25;Furgoneta;Frío;Norte;Levante;90;114;48;295;Entregado;2024-01-25 04:19:12.000;2024-01-25 10:16:09.706719
ENV01574;ID_T010;2024-12-24;Furgoneta;Paqueteria;Norte;Canarias;50;73;72;425;Entregado;2024-12-24 02:24:00.000;2024-12-24 13:34:14.683590
ENV01575;ID_T006;2024-02-22;Furgoneta;Frío;Norte;Canarias;80;209;67;360;Entregado;2024-02-22 03:50:24.000;2024-02-22 13:00:23.423501
ENV01576;ID_T010;2024-07-13;Camioneta;Frío;Centro;Canarias;600;142;66;369;Entregado;2024-07-14 04:48:00.000;2024-07-13 23:59:41.551655
ENV01577;ID_T009;2024-03-01;Camioneta;Paqueteria;Norte;Sur;50;43;43;142;Retrasado;2024-03-01 02:24:00.000;2024-03-06 02:24:00.000000
ENV01578;ID_T003;2024-01-17;Camioneta;Paqueteria;Levante;Andalucía;478;151;69;432;Cancelado;2024-01-17 22:56:38.400;2024-01-17 22:56:38.400000
ENV01579;ID_T011;2024-11-07;Camioneta;Mobiliario;Norte;Norte;245;155;44;332;Cancelado;2024-11-07 11:45:36.000;2024-11-07 11:45:36.000000
ENV01580;ID_T012;2024-04-12;Camioneta;Mobiliario;Norte;Sur;292;66;10;395;Cancelado;2024-04-12 14:00:57.600;2024-04-12 14:00:57.600000
ENV01581;ID_T002;2024-12-25;Furgoneta;Materiales_Construccion;Levante;Norte;50;325;106;526;Entregado;2024-12-25 02:24:00.000;2024-12-24 18:16:25.007806
ENV01582;ID_T014;2024-03-02;Furgoneta;Frío;Andalucía;Andalucía;497;91;26;426;Retrasado;2024-03-02 23:51:21.600;2024-03-06 23:51:21.600000
ENV01583;ID_T009;2024-10-01;Camioneta;Mobiliario;Sur;Canarias;903;90;67;335;Cancelado;2024-10-02 19:20:38.400;2024-10-02 19:20:38.400000
ENV01584;ID_T001;2024-08-14;Camioneta;Paqueteria;Norte;Levante;302;80;36;350;Cancelado;2024-08-14 14:29:45.600;2024-08-14 14:29:45.600000
ENV01585;ID_T013;2024-09-23;Furgoneta;Mobiliario;Sur;Levante;454;30;62;305;Cancelado;2024-09-23 21:47:31.200;2024-09-23 21:47:31.200000
ENV01586;ID_T008;2024-10-02;Furgoneta;Mobiliario;Sur;Sur;86;205;10;474;Cancelado;2024-10-02 04:07:40.800;2024-10-02 04:07:40.800000
ENV01587;ID_T007;2024-11-08;Furgoneta;Materiales_Construccion;Andalucía;Sur;786;118;55;278;Cancelado;2024-11-09 13:43:40.800;2024-11-09 13:43:40.800000
ENV01588;ID_T007;2024-01-05;Camioneta;Paqueteria;Norte;Sur;503;72;36;388;Entregado;2024-01-06 00:08:38.400;2024-01-06 01:42:01.478096
ENV01589;ID_T008;2024-03-28;Furgoneta;Químicos;Canarias;Norte;436;20;56;537;Entregado;2024-03-28 20:55:40.800;2024-03-29 06:06:30.136214
ENV01590;ID_T001;2024-07-23;Camioneta;Frío;Norte;Levante;300;159;70;365;Retrasado;2024-07-23 14:24:00.000;2024-07-24 14:24:00.000000
ENV01591;ID_T012;2024-12-25;Camioneta;Paqueteria;Centro;Sur;703;137;72;330;Entregado;2024-12-26 09:44:38.400;2024-12-26 01:11:40.535024
ENV01592;ID_T008;2024-08-26;Camioneta;Mobiliario;Andalucía;Norte;392;39;70;659;Cancelado;2024-08-26 18:48:57.600;2024-08-26 18:48:57.600000
ENV01593;ID_T015;2024-10-07;Furgoneta;Paqueteria;Norte;Andalucía;273;183;18;359;Retrasado;2024-10-07 13:06:14.400;2024-10-08 13:06:14.400000
ENV01594;ID_T015;2024-07-01;Furgoneta;Químicos;Sur;Norte;149;66;31;173;Cancelado;2024-07-01 07:09:07.200;2024-07-01 07:09:07.200000
ENV01595;ID_T014;2024-12-08;Camioneta;Químicos;Sur;Centro;754;141;45;506;Retrasado;2024-12-09 12:11:31.200;2024-12-14 12:11:31.200000
ENV01596;ID_T013;2024-12-18;Camioneta;Materiales_Construccion;Canarias;Norte;740;118;55;238;Entregado;2024-12-19 11:31:12.000;2024-12-19 15:24:56.550272
ENV01597;ID_T004;2024-10-10;Camioneta;Paqueteria;Sur;Levante;70;78;37;372;Retrasado;2024-10-10 03:21:36.000;2024-10-14 03:21:36.000000
ENV01598;ID_T006;2024-10-17;Camioneta;Paqueteria;Andalucía;Norte;471;55;54;684;Entregado;2024-10-17 22:36:28.800;2024-10-18 07:34:59.228061
ENV01599;ID_T002;2024-06-21;Camioneta;Paqueteria;Centro;Canarias;380;141;31;50;Entregado;2024-06-21 18:14:24.000;2024-06-21 08:28:34.376682
ENV01600;ID_T013;2024-08-27;Camioneta;Paqueteria;Levante;Centro;586;242;66;506;Cancelado;2024-08-28 04:07:40.800;2024-08-28 04:07:40.800000
ENV01601;ID_T001;2024-05-20;Camioneta;Materiales_Construccion;Norte;Andalucía;581;94;50;338;Cancelado;2024-05-21 03:53:16.800;2024-05-21 03:53:16.800000
ENV01602;ID_T012;2024-12-28;Camioneta;Químicos;Sur;Canarias;709;111;58;407;Retrasado;2024-12-29 10:01:55.200;2025-01-02 10:01:55.200000
ENV01603;ID_T014;2024-07-12;Furgoneta;Mobiliario;Norte;Sur;767;244;18;424;Retrasado;2024-07-13 12:48:57.600;2024-07-14 12:48:57.600000
ENV01604;ID_T015;2024-01-31;Furgoneta;Mobiliario;Canarias;Canarias;650;59;62;312;Entregado;2024-02-01 07:12:00.000;2024-02-01 07:09:25.198567
ENV01605;ID_T009;2024-05-07;Camioneta;Frío;Centro;Sur;829;235;25;426;Retrasado;2024-05-08 15:47:31.200;2024-05-13 15:47:31.200000
ENV01606;ID_T007;2024-05-01;Camioneta;Químicos;Centro;Norte;399;169;94;128;Retrasado;2024-05-01 19:09:07.200;2024-05-02 19:09:07.200000
ENV01607;ID_T011;2024-11-06;Furgoneta;Mobiliario;Centro;Sur;455;135;68;407;Cancelado;2024-11-06 21:50:24.000;2024-11-06 21:50:24.000000
ENV01608;ID_T013;2024-07-17;Camioneta;Químicos;Levante;Levante;171;151;48;406;Entregado;2024-07-17 08:12:28.800;2024-07-17 10:38:20.761686
ENV01609;ID_T013;2024-08-05;Furgoneta;Químicos;Canarias;Sur;612;98;46;291;Cancelado;2024-08-06 05:22:33.600;2024-08-06 05:22:33.600000
ENV01610;ID_T007;2024-08-09;Camioneta;Frío;Levante;Levante;766;177;50;295;Retrasado;2024-08-10 12:46:04.800;2024-08-12 12:46:04.800000
ENV01611;ID_T009;2024-11-14;Furgoneta;Mobiliario;Levante;Levante;50;21;10;331;Cancelado;2024-11-14 02:24:00.000;2024-11-14 02:24:00.000000
ENV01612;ID_T010;2024-04-20;Furgoneta;Materiales_Construccion;Canarias;Norte;903;20;85;166;Cancelado;2024-04-21 19:20:38.400;2024-04-21 19:20:38.400000
ENV01613;ID_T001;2024-08-31;Camioneta;Materiales_Construccion;Andalucía;Andalucía;157;191;10;595;Cancelado;2024-08-31 07:32:09.600;2024-08-31 07:32:09.600000
ENV01614;ID_T015;2024-01-18;Camioneta;Materiales_Construccion;Andalucía;Sur;680;94;79;386;Retrasado;2024-01-19 08:38:24.000;2024-01-21 08:38:24.000000
ENV01615;ID_T003;2024-05-01;Furgoneta;Mobiliario;Norte;Norte;310;228;10;257;Entregado;2024-05-01 14:52:48.000;2024-05-01 16:58:36.417304
ENV01616;ID_T003;2024-08-30;Furgoneta;Materiales_Construccion;Sur;Sur;1177;225;124;302;Retrasado;2024-09-01 08:29:45.600;2024-09-06 08:29:45.600000
ENV01617;ID_T003;2024-05-12;Furgoneta;Frío;Andalucía;Canarias;50;85;10;402;Cancelado;2024-05-12 02:24:00.000;2024-05-12 02:24:00.000000
ENV01618;ID_T011;2024-11-04;Furgoneta;Paqueteria;Norte;Andalucía;850;136;78;204;Cancelado;2024-11-05 16:48:00.000;2024-11-05 16:48:00.000000
ENV01619;ID_T009;2024-06-10;Camioneta;Frío;Sur;Norte;887;20;26;501;Retrasado;2024-06-11 18:34:33.600;2024-06-14 18:34:33.600000
ENV01620;ID_T008;2024-09-13;Furgoneta;Paqueteria;Norte;Sur;704;111;41;204;Retrasado;2024-09-14 09:47:31.200;2024-09-18 09:47:31.200000
ENV01621;ID_T010;2024-04-06;Camioneta;Mobiliario;Norte;Centro;468;180;62;276;Entregado;2024-04-06 22:27:50.400;2024-04-06 10:50:37.963464
ENV01622;ID_T003;2024-04-06;Camioneta;Materiales_Construccion;Sur;Sur;80;148;72;497;Entregado;2024-04-06 03:50:24.000;2024-04-06 00:38:37.503770
ENV01623;ID_T003;2024-09-27;Furgoneta;Químicos;Centro;Canarias;419;149;53;174;Entregado;2024-09-27 20:06:43.200;2024-09-27 21:11:26.417608
ENV01624;ID_T015;2024-12-27;Camioneta;Químicos;Andalucía;Levante;147;79;85;706;Retrasado;2024-12-27 07:03:21.600;2024-12-31 07:03:21.600000
ENV01625;ID_T011;2024-02-20;Furgoneta;Mobiliario;Sur;Norte;586;71;57;298;Cancelado;2024-02-21 04:07:40.800;2024-02-21 04:07:40.800000
ENV01626;ID_T015;2024-10-08;Camioneta;Paqueteria;Andalucía;Canarias;307;52;108;361;Retrasado;2024-10-08 14:44:09.600;2024-10-11 14:44:09.600000
ENV01627;ID_T012;2024-12-25;Furgoneta;Mobiliario;Norte;Levante;702;154;37;495;Retrasado;2024-12-26 09:41:45.600;2024-12-29 09:41:45.600000
ENV01628;ID_T010;2024-11-02;Camioneta;Materiales_Construccion;Canarias;Andalucía;823;141;35;259;Entregado;2024-11-03 15:30:14.400;2024-11-03 10:32:06.316136
ENV01629;ID_T015;2024-02-23;Camioneta;Mobiliario;Centro;Levante;481;68;100;339;Entregado;2024-02-23 23:05:16.800;2024-02-23 14:50:54.689368
ENV01630;ID_T003;2024-12-03;Camioneta;Mobiliario;Norte;Levante;603;118;41;333;Retrasado;2024-12-04 04:56:38.400;2024-12-09 04:56:38.400000
ENV01631;ID_T002;2024-07-14;Furgoneta;Paqueteria;Levante;Centro;450;214;30;246;Entregado;2024-07-14 21:36:00.000;2024-07-14 22:07:46.131275
ENV01632;ID_T006;2024-12-11;Furgoneta;Mobiliario;Norte;Levante;638;188;96;300;Entregado;2024-12-12 06:37:26.400;2024-12-12 08:51:30.661408
ENV01633;ID_T010;2024-05-23;Furgoneta;Paqueteria;Norte;Centro;574;20;37;445;Cancelado;2024-05-24 03:33:07.200;2024-05-24 03:33:07.200000
ENV01634;ID_T010;2024-12-13;Camioneta;Materiales_Construccion;Sur;Andalucía;562;235;103;287;Cancelado;2024-12-14 02:58:33.600;2024-12-14 02:58:33.600000
ENV01635;ID_T015;2024-07-12;Camioneta;Frío;Andalucía;Levante;474;23;78;263;Cancelado;2024-07-12 22:45:07.200;2024-07-12 22:45:07.200000
ENV01636;ID_T006;2024-09-09;Furgoneta;Frío;Norte;Andalucía;424;158;108;340;Cancelado;2024-09-09 20:21:07.200;2024-09-09 20:21:07.200000
ENV01637;ID_T006;2024-01-08;Furgoneta;Químicos;Andalucía;Andalucía;578;187;109;167;Cancelado;2024-01-09 03:44:38.400;2024-01-09 03:44:38.400000
ENV01638;ID_T005;2024-07-03;Furgoneta;Paqueteria;Andalucía;Levante;559;127;49;273;Cancelado;2024-07-04 02:49:55.200;2024-07-04 02:49:55.200000
ENV01639;ID_T001;2024-08-11;Camioneta;Paqueteria;Norte;Levante;885;158;36;225;Cancelado;2024-08-12 18:28:48.000;2024-08-12 18:28:48.000000
ENV01640;ID_T011;2024-07-19;Camioneta;Mobiliario;Norte;Norte;350;262;82;325;Cancelado;2024-07-19 16:48:00.000;2024-07-19 16:48:00.000000
ENV01641;ID_T006;2024-07-07;Furgoneta;Materiales_Construccion;Levante;Levante;694;96;65;131;Entregado;2024-07-08 09:18:43.200;2024-07-07 21:43:02.677693
ENV01642;ID_T014;2024-02-16;Furgoneta;Frío;Norte;Andalucía;801;104;61;208;Cancelado;2024-02-17 14:26:52.800;2024-02-17 14:26:52.800000
ENV01643;ID_T012;2024-01-17;Furgoneta;Materiales_Construccion;Centro;Levante;407;176;23;239;Retrasado;2024-01-17 19:32:09.600;2024-01-19 19:32:09.600000
ENV01644;ID_T013;2024-02-14;Furgoneta;Paqueteria;Centro;Canarias;338;135;87;429;Retrasado;2024-02-14 16:13:26.400;2024-02-17 16:13:26.400000
ENV01645;ID_T013;2024-09-29;Camioneta;Químicos;Levante;Levante;349;123;42;187;Cancelado;2024-09-29 16:45:07.200;2024-09-29 16:45:07.200000
ENV01646;ID_T002;2024-10-15;Camioneta;Paqueteria;Levante;Canarias;180;145;10;366;Cancelado;2024-10-15 08:38:24.000;2024-10-15 08:38:24.000000
ENV01647;ID_T001;2024-04-20;Furgoneta;Paqueteria;Sur;Sur;498;113;32;262;Entregado;2024-04-20 23:54:14.400;2024-04-21 04:20:03.282564
ENV01648;ID_T010;2024-10-20;Furgoneta;Mobiliario;Sur;Norte;897;87;71;302;Entregado;2024-10-21 19:03:21.600;2024-10-21 23:44:47.972879
ENV01649;ID_T015;2024-06-04;Camioneta;Paqueteria;Sur;Norte;169;74;48;274;Entregado;2024-06-04 08:06:43.200;2024-06-04 02:00:26.687668
ENV01650;ID_T014;2024-12-29;Camioneta;Químicos;Levante;Centro;175;21;32;503;Retrasado;2024-12-29 08:24:00.000;2025-01-01 08:24:00.000000
ENV01651;ID_T005;2024-01-31;Camioneta;Mobiliario;Levante;Sur;504;285;36;270;Retrasado;2024-02-01 00:11:31.200;2024-02-03 00:11:31.200000
ENV01652;ID_T002;2024-04-10;Furgoneta;Frío;Sur;Canarias;442;175;36;337;Retrasado;2024-04-10 21:12:57.600;2024-04-11 21:12:57.600000
ENV01653;ID_T012;2024-07-22;Camioneta;Mobiliario;Levante;Andalucía;831;83;86;50;Entregado;2024-07-23 15:53:16.800;2024-07-23 09:23:56.099247
ENV01654;ID_T014;2024-08-16;Camioneta;Químicos;Norte;Canarias;269;138;58;249;Entregado;2024-08-16 12:54:43.200;2024-08-16 04:25:50.537597
ENV01655;ID_T010;2024-07-01;Camioneta;Paqueteria;Andalucía;Centro;446;163;85;281;Cancelado;2024-07-01 21:24:28.800;2024-07-01 21:24:28.800000
ENV01656;ID_T003;2024-10-08;Camioneta;Mobiliario;Levante;Sur;605;121;64;313;Entregado;2024-10-09 05:02:24.000;2024-10-09 13:29:13.555349
ENV01657;ID_T002;2024-02-05;Camioneta;Frío;Sur;Norte;266;195;10;362;Cancelado;2024-02-05 12:46:04.800;2024-02-05 12:46:04.800000
ENV01658;ID_T004;2024-04-26;Camioneta;Químicos;Canarias;Canarias;50;166;33;284;Entregado;2024-04-26 02:24:00.000;2024-04-26 12:57:02.568682
ENV01659;ID_T010;2024-10-20;Camioneta;Paqueteria;Centro;Norte;671;271;92;580;Entregado;2024-10-21 08:12:28.800;2024-10-21 02:26:21.219910
ENV01660;ID_T001;2024-10-09;Camioneta;Paqueteria;Andalucía;Canarias;321;217;10;309;Retrasado;2024-10-09 15:24:28.800;2024-10-10 15:24:28.800000
ENV01661;ID_T014;2024-03-01;Furgoneta;Mobiliario;Andalucía;Andalucía;685;116;81;229;Entregado;2024-03-02 08:52:48.000;2024-03-01 23:52:20.694427
ENV01662;ID_T011;2024-06-11;Camioneta;Mobiliario;Sur;Norte;177;78;95;426;Retrasado;2024-06-11 08:29:45.600;2024-06-15 08:29:45.600000
ENV01663;ID_T002;2024-02-03;Camioneta;Paqueteria;Levante;Norte;330;130;21;425;Entregado;2024-02-03 15:50:24.000;2024-02-03 08:47:57.169594
ENV01664;ID_T006;2024-11-15;Camioneta;Químicos;Centro;Canarias;501;89;22;529;Cancelado;2024-11-16 00:02:52.800;2024-11-16 00:02:52.800000
ENV01665;ID_T015;2024-04-06;Camioneta;Frío;Canarias;Centro;311;125;64;536;Cancelado;2024-04-06 14:55:40.800;2024-04-06 14:55:40.800000
ENV01666;ID_T013;2024-04-30;Furgoneta;Materiales_Construccion;Canarias;Sur;711;204;65;374;Entregado;2024-05-01 10:07:40.800;2024-05-01 04:57:47.299265
ENV01667;ID_T011;2024-08-28;Furgoneta;Químicos;Norte;Norte;908;210;55;402;Cancelado;2024-08-29 19:35:02.400;2024-08-29 19:35:02.400000
ENV01668;ID_T003;2024-10-18;Furgoneta;Paqueteria;Norte;Centro;1167;111;39;582;Entregado;2024-10-20 08:00:57.600;2024-10-20 19:10:24.406686
ENV01669;ID_T009;2024-08-24;Camioneta;Mobiliario;Levante;Centro;664;184;43;316;Cancelado;2024-08-25 07:52:19.200;2024-08-25 07:52:19.200000
ENV01670;ID_T006;2024-01-01;Furgoneta;Químicos;Sur;Levante;50;149;83;510;Retrasado;2024-01-01 02:24:00.000;2024-01-02 02:24:00.000000
ENV01671;ID_T003;2024-03-07;Camioneta;Frío;Norte;Norte;301;223;70;476;Retrasado;2024-03-07 14:26:52.800;2024-03-09 14:26:52.800000
ENV01672;ID_T013;2024-06-13;Camioneta;Materiales_Construccion;Andalucía;Norte;315;185;47;372;Entregado;2024-06-13 15:07:12.000;2024-06-13 21:29:49.098663
ENV01673;ID_T013;2024-08-01;Camioneta;Paqueteria;Centro;Sur;987;96;57;436;Cancelado;2024-08-02 23:22:33.600;2024-08-02 23:22:33.600000
ENV01674;ID_T002;2024-03-03;Camioneta;Químicos;Centro;Norte;733;256;39;429;Retrasado;2024-03-04 11:11:02.400;2024-03-07 11:11:02.400000
ENV01675;ID_T005;2024-07-23;Camioneta;Químicos;Levante;Centro;368;156;10;503;Cancelado;2024-07-23 17:39:50.400;2024-07-23 17:39:50.400000
ENV01676;ID_T009;2024-01-17;Furgoneta;Materiales_Construccion;Andalucía;Andalucía;178;198;39;407;Entregado;2024-01-17 08:32:38.400;2024-01-17 06:31:15.057483
ENV01677;ID_T011;2024-10-17;Camioneta;Químicos;Centro;Sur;839;20;18;430;Retrasado;2024-10-18 16:16:19.200;2024-10-23 16:16:19.200000
ENV01678;ID_T001;2024-05-01;Camioneta;Mobiliario;Sur;Andalucía;987;210;70;446;Entregado;2024-05-02 23:22:33.600;2024-05-02 12:04:10.398889
ENV01679;ID_T014;2024-07-12;Camioneta;Paqueteria;Centro;Levante;397;150;33;419;Entregado;2024-07-12 19:03:21.600;2024-07-12 17:15:47.352914
ENV01680;ID_T012;2024-12-24;Camioneta;Mobiliario;Canarias;Centro;83;248;88;546;Retrasado;2024-12-24 03:59:02.400;2024-12-25 03:59:02.400000
ENV01681;ID_T007;2024-09-01;Camioneta;Paqueteria;Canarias;Sur;736;143;47;512;Retrasado;2024-09-02 11:19:40.800;2024-09-03 11:19:40.800000
ENV01682;ID_T006;2024-01-03;Furgoneta;Mobiliario;Andalucía;Canarias;952;224;77;489;Entregado;2024-01-04 21:41:45.600;2024-01-04 16:05:08.926979
ENV01683;ID_T008;2024-02-16;Furgoneta;Paqueteria;Sur;Sur;1072;121;10;340;Cancelado;2024-02-18 03:27:21.600;2024-02-18 03:27:21.600000
ENV01684;ID_T008;2024-11-15;Camioneta;Químicos;Levante;Sur;897;123;10;492;Retrasado;2024-11-16 19:03:21.600;2024-11-21 19:03:21.600000
ENV01685;ID_T005;2024-11-07;Camioneta;Paqueteria;Norte;Centro;664;54;48;363;Entregado;2024-11-08 07:52:19.200;2024-11-07 23:18:49.539095
ENV01686;ID_T005;2024-03-21;Furgoneta;Paqueteria;Canarias;Canarias;465;20;54;456;Entregado;2024-03-21 22:19:12.000;2024-03-22 08:16:37.464278
ENV01687;ID_T013;2024-03-28;Camioneta;Frío;Norte;Levante;50;80;10;341;Retrasado;2024-03-28 02:24:00.000;2024-03-30 02:24:00.000000
ENV01688;ID_T006;2024-07-10;Camioneta;Químicos;Andalucía;Canarias;352;22;21;156;Entregado;2024-07-10 16:53:45.600;2024-07-10 10:01:43.219974
ENV01689;ID_T003;2024-08-08;Furgoneta;Paqueteria;Andalucía;Canarias;194;260;94;244;Cancelado;2024-08-08 09:18:43.200;2024-08-08 09:18:43.200000
ENV01690;ID_T006;2024-12-02;Furgoneta;Mobiliario;Centro;Centro;480;115;10;443;Cancelado;2024-12-02 23:02:24.000;2024-12-02 23:02:24.000000
ENV01691;ID_T014;2024-12-12;Camioneta;Mobiliario;Centro;Canarias;50;46;17;438;Cancelado;2024-12-12 02:24:00.000;2024-12-12 02:24:00.000000
ENV01692;ID_T012;2024-09-20;Furgoneta;Paqueteria;Andalucía;Andalucía;807;113;67;284;Retrasado;2024-09-21 14:44:09.600;2024-09-23 14:44:09.600000
ENV01693;ID_T001;2024-09-21;Camioneta;Mobiliario;Canarias;Centro;57;123;103;353;Retrasado;2024-09-21 02:44:09.600;2024-09-25 02:44:09.600000
ENV01694;ID_T015;2024-05-04;Camioneta;Paqueteria;Andalucía;Levante;629;149;85;312;Retrasado;2024-05-05 06:11:31.200;2024-05-07 06:11:31.200000
ENV01695;ID_T013;2024-08-29;Camioneta;Materiales_Construccion;Levante;Centro;535;116;63;319;Entregado;2024-08-30 01:40:48.000;2024-08-30 00:17:29.120962
ENV01696;ID_T001;2024-11-14;Furgoneta;Materiales_Construccion;Sur;Canarias;622;74;39;183;Retrasado;2024-11-15 05:51:21.600;2024-11-19 05:51:21.600000
ENV01697;ID_T010;2024-03-20;Furgoneta;Materiales_Construccion;Centro;Centro;668;26;55;293;Cancelado;2024-03-21 08:03:50.400;2024-03-21 08:03:50.400000
ENV01698;ID_T003;2024-02-01;Furgoneta;Frío;Centro;Andalucía;775;158;10;319;Entregado;2024-02-02 13:12:00.000;2024-02-02 11:19:50.289489
ENV01699;ID_T007;2024-06-05;Camioneta;Químicos;Canarias;Sur;1061;36;55;404;Cancelado;2024-06-07 02:55:40.800;2024-06-07 02:55:40.800000
ENV01700;ID_T011;2024-03-20;Furgoneta;Materiales_Construccion;Sur;Andalucía;722;91;48;406;Entregado;2024-03-21 10:39:21.600;2024-03-21 21:31:37.904241
ENV01701;ID_T009;2024-09-29;Furgoneta;Mobiliario;Andalucía;Canarias;488;173;16;50;Retrasado;2024-09-29 23:25:26.400;2024-10-01 23:25:26.400000
ENV01702;ID_T012;2024-03-30;Furgoneta;Paqueteria;Norte;Sur;1000;28;62;339;Cancelado;2024-04-01 00:00:00.000;2024-04-01 00:00:00.000000
ENV01703;ID_T010;2024-02-02;Furgoneta;Frío;Sur;Levante;490;183;52;153;Retrasado;2024-02-02 23:31:12.000;2024-02-06 23:31:12.000000
ENV01704;ID_T007;2024-05-07;Furgoneta;Materiales_Construccion;Norte;Sur;908;115;32;358;Cancelado;2024-05-08 19:35:02.400;2024-05-08 19:35:02.400000
ENV01705;ID_T013;2024-03-11;Camioneta;Mobiliario;Levante;Sur;386;39;67;315;Entregado;2024-03-11 18:31:40.800;2024-03-11 21:54:36.647443
ENV01706;ID_T006;2024-06-04;Furgoneta;Materiales_Construccion;Centro;Sur;867;129;51;453;Entregado;2024-06-05 17:36:57.600;2024-06-05 20:18:17.286252
