ID_Transaccion;ID_Vendedor;Fecha_Venta;Canal_Venta;Tipo_Cliente;Region_Venta;Valor_Transaccion_€;Margen_Beneficio_€;Cantidad_Vendida
TRX02137;VEND005;2024-11-10;Distribuidor;Particular;Centro;52;41;6
TRX02138;VEND005;2024-01-18;Retail;Empresa;Sur;351;116;6
TRX02139;VEND002;2024-09-20;Online;Empresa;Sur;153;37;3
TRX02140;VEND004;2024-02-27;Retail;Gobierno;Canarias;50;31;4
TRX02141;VEND005;2024-10-17;Retail;Particular;Levante;308;58;5
TRX02142;VEND005;2024-11-16;Retail;Empresa;Sur;204;83;5
TRX02143;VEND004;2024-12-17;Retail;Particular;Centro;203;57;6
TRX02144;VEND007;2024-08-06;Venta_Directa;Particular;Levante;313;50;7
TRX02145;VEND009;2024-07-08;Online;Gobierno;Centro;102;16;4
TRX02146;VEND010;2024-06-02;Online;Particular;Andalucía;388;17;7
TRX02147;VEND005;2024-03-26;Online;Particular;Andalucía;336;63;4
TRX02148;VEND005;2024-02-02;Venta_Directa;Empresa;Canarias;229;132;6
TRX02149;VEND003;2024-05-23;Retail;Empresa;Canarias;50;51;6
TRX02150;VEND001;2024-05-20;Venta_Directa;Gobierno;Sur;113;31;4
TRX02151;VEND004;2024-12-14;Online;Particular;Andalucía;140;56;7
TRX02152;VEND006;2024-09-16;Online;Particular;Norte;89;65;6
TRX02153;VEND010;2024-05-02;Distribuidor;Empresa;Levante;135;104;4
TRX02154;VEND005;2024-10-31;Distribuidor;Empresa;Centro;237;20;6
TRX02155;VEND004;2024-02-11;Distribuidor;Empresa;Sur;274;114;4
TRX02156;VEND007;2024-04-13;Retail;Gobierno;Sur;451;118;8
TRX02157;VEND002;2024-02-14;Online;Empresa;Norte;59;83;4
TRX02158;VEND007;2024-07-27;Online;Gobierno;Andalucía;132;93;5
TRX02159;VEND002;2024-12-02;Distribuidor;Empresa;Sur;402;28;3
TRX02160;VEND010;2024-07-03;Distribuidor;Gobierno;Andalucía;255;10;5
TRX02161;VEND004;2024-01-12;Distribuidor;Gobierno;Canarias;289;46;4
TRX02162;VEND008;2024-08-18;Distribuidor;Particular;Andalucía;99;54;7
TRX02163;VEND007;2024-10-27;Distribuidor;Particular;Sur;131;126;1
TRX02164;VEND001;2024-10-10;Retail;Empresa;Sur;154;10;6
TRX02165;VEND004;2024-06-09;Retail;Empresa;Levante;213;64;3
TRX02166;VEND010;2024-04-06;Online;Particular;Andalucía;113;75;7
TRX02167;VEND010;2024-08-04;Distribuidor;Particular;Norte;238;97;8
TRX02168;VEND007;2024-05-30;Venta_Directa;Gobierno;Norte;67;139;5
TRX02169;VEND009;2024-04-11;Venta_Directa;Particular;Sur;257;87;1
TRX02170;VEND007;2024-02-29;Retail;Particular;Andalucía;382;86;5
TRX02171;VEND005;2024-03-29;Venta_Directa;Particular;Canarias;297;85;3
TRX02172;VEND001;2024-10-24;Venta_Directa;Empresa;Norte;374;49;5
TRX02173;VEND009;2024-08-03;Retail;Empresa;Sur;50;34;6
TRX02174;VEND005;2024-07-23;Retail;Particular;Levante;188;53;3
TRX02175;VEND010;2024-01-01;Distribuidor;Empresa;Centro;194;35;4
TRX02176;VEND006;2024-12-13;Distribuidor;Particular;Sur;324;102;3
TRX02177;VEND005;2024-08-20;Venta_Directa;Empresa;Norte;180;102;6
TRX02178;VEND004;2024-03-06;Venta_Directa;Gobierno;Levante;296;75;7
TRX02179;VEND006;2024-04-14;Venta_Directa;Gobierno;Canarias;420;51;3
TRX02180;VEND007;2024-06-14;Online;Empresa;Sur;151;47;3
TRX02181;VEND005;2024-10-21;Venta_Directa;Empresa;Andalucía;325;84;2
TRX02182;VEND008;2024-03-11;Venta_Directa;Particular;Levante;250;40;3
TRX02183;VEND006;2024-01-09;Distribuidor;Gobierno;Levante;413;98;4
TRX02184;VEND002;2024-05-16;Distribuidor;Gobierno;Norte;316;30;3
TRX02185;VEND009;2024-11-29;Venta_Directa;Particular;Andalucía;370;103;6
TRX02186;VEND002;2024-06-04;Online;Empresa;Andalucía;289;87;4
TRX02187;VEND010;2024-04-08;Online;Empresa;Andalucía;224;49;4
TRX02188;VEND001;2024-05-15;Venta_Directa;Empresa;Canarias;493;76;4
TRX02189;VEND003;2024-07-07;Retail;Empresa;Andalucía;240;141;5
TRX02190;VEND002;2024-02-20;Online;Gobierno;Norte;248;69;6
TRX02191;VEND001;2024-07-26;Online;Particular;Levante;398;98;5
TRX02192;VEND006;2024-06-12;Retail;Gobierno;Andalucía;50;67;3
TRX02193;VEND008;2024-12-26;Venta_Directa;Particular;Centro;318;145;3
TRX02194;VEND007;2024-10-20;Online;Empresa;Centro;313;40;4
TRX02195;VEND009;2024-02-18;Distribuidor;Gobierno;Andalucía;267;144;7
TRX02196;VEND007;2024-01-25;Retail;Empresa;Canarias;183;55;4
TRX02197;VEND009;2024-04-03;Online;Gobierno;Canarias;261;101;3
TRX02198;VEND005;2024-09-13;Retail;Gobierno;Canarias;281;114;4
TRX02199;VEND006;2024-11-03;Online;Gobierno;Norte;203;62;7
TRX02200;VEND007;2024-02-12;Venta_Directa;Gobierno;Norte;50;67;6
TRX02201;VEND009;2024-11-25;Retail;Particular;Canarias;323;19;4
TRX02202;VEND006;2024-07-01;Retail;Gobierno;Andalucía;156;51;6
TRX02203;VEND001;2024-02-18;Venta_Directa;Empresa;Canarias;160;87;4
TRX02204;VEND002;2024-06-02;Retail;Particular;Canarias;159;116;7
TRX02205;VEND001;2024-09-03;Online;Empresa;Andalucía;337;37;2
TRX02206;VEND001;2024-12-22;Online;Particular;Sur;163;106;4
TRX02207;VEND008;2024-07-24;Venta_Directa;Empresa;Norte;180;80;2
TRX02208;VEND009;2024-08-23;Distribuidor;Gobierno;Andalucía;195;49;4
TRX02209;VEND001;2024-08-21;Retail;Empresa;Norte;211;150;4
TRX02210;VEND006;2024-12-16;Venta_Directa;Particular;Sur;279;102;8
TRX02211;VEND005;2024-03-16;Retail;Empresa;Centro;136;55;2
TRX02212;VEND003;2024-01-12;Online;Empresa;Norte;248;82;1
TRX02213;VEND005;2024-02-26;Online;Particular;Canarias;266;65;3
TRX02214;VEND005;2024-08-23;Online;Empresa;Andalucía;359;16;5
TRX02215;VEND002;2024-10-06;Online;Empresa;Sur;105;40;3
TRX02216;VEND005;2024-03-19;Distribuidor;Empresa;Canarias;98;21;4
TRX02217;VEND002;2024-06-24;Distribuidor;Empresa;Andalucía;256;77;2
TRX02218;VEND002;2024-05-01;Retail;Gobierno;Sur;268;75;5
TRX02219;VEND004;2024-04-17;Distribuidor;Empresa;Andalucía;184;73;5
TRX02220;VEND003;2024-12-13;Venta_Directa;Gobierno;Centro;50;33;5
TRX02221;VEND004;2024-06-08;Venta_Directa;Particular;Norte;140;88;2
TRX02222;VEND008;2024-04-24;Distribuidor;Empresa;Norte;280;55;1
TRX02223;VEND008;2024-04-30;Distribuidor;Empresa;Norte;130;130;5
TRX02224;VEND001;2024-04-27;Online;Particular;Andalucía;161;72;2
TRX02225;VEND004;2024-03-23;Venta_Directa;Particular;Centro;251;48;3
TRX02226;VEND006;2024-12-02;Online;Gobierno;Centro;153;10;4
TRX02227;VEND006;2024-01-04;Distribuidor;Empresa;Centro;76;108;2
TRX02228;VEND009;2024-02-19;Retail;Gobierno;Norte;335;77;4
TRX02229;VEND002;2024-02-28;Online;Empresa;Andalucía;309;39;6
TRX02230;VEND009;2024-07-09;Retail;Particular;Andalucía;287;96;4
TRX02231;VEND008;2024-10-17;Distribuidor;Empresa;Sur;388;53;4
TRX02232;VEND010;2024-10-27;Venta_Directa;Particular;Andalucía;214;108;7
TRX02233;VEND006;2024-04-20;Online;Gobierno;Centro;134;43;7
TRX02234;VEND002;2024-09-03;Distribuidor;Gobierno;Levante;340;108;3
TRX02235;VEND004;2024-05-11;Distribuidor;Empresa;Norte;288;43;5
TRX02236;VEND006;2024-08-14;Distribuidor;Particular;Centro;78;77;3
TRX02237;VEND009;2024-04-15;Online;Gobierno;Centro;263;27;9
TRX02238;VEND005;2024-05-21;Retail;Empresa;Sur;146;56;7
TRX02239;VEND007;2024-02-16;Venta_Directa;Empresa;Norte;149;97;7
TRX02240;VEND009;2024-03-09;Distribuidor;Empresa;Norte;155;27;7
TRX02241;VEND007;2024-06-20;Venta_Directa;Empresa;Levante;449;68;4
TRX02242;VEND007;2024-03-28;Retail;Empresa;Centro;50;56;2
TRX02243;VEND007;2024-10-30;Retail;Empresa;Centro;223;26;1
TRX02244;VEND003;2024-08-26;Distribuidor;Particular;Sur;191;35;4
TRX02245;VEND008;2024-07-28;Online;Particular;Canarias;240;92;6
TRX02246;VEND005;2024-08-22;Venta_Directa;Empresa;Centro;147;45;7
TRX02247;VEND001;2024-05-31;Online;Particular;Norte;55;100;4
TRX02248;VEND008;2024-10-20;Distribuidor;Empresa;Andalucía;321;118;5
TRX02249;VEND006;2024-06-27;Retail;Gobierno;Canarias;355;97;5
TRX02250;VEND001;2024-04-27;Distribuidor;Empresa;Norte;389;40;1
TRX02251;VEND004;2024-10-27;Distribuidor;Particular;Sur;353;123;2
TRX02252;VEND005;2024-08-13;Distribuidor;Empresa;Canarias;416;64;4
TRX02253;VEND004;2024-11-21;Venta_Directa;Particular;Canarias;78;73;9
TRX02254;VEND009;2024-09-18;Venta_Directa;Particular;Andalucía;276;92;8
TRX02255;VEND001;2024-08-16;Distribuidor;Empresa;Canarias;173;45;4
TRX02256;VEND007;2024-10-18;Venta_Directa;Empresa;Andalucía;329;55;6
TRX02257;VEND009;2024-04-19;Retail;Gobierno;Andalucía;197;111;6
TRX02258;VEND001;2024-04-06;Retail;Empresa;Levante;214;34;5
TRX02259;VEND009;2024-05-17;Retail;Empresa;Norte;187;58;4
TRX02260;VEND007;2024-06-21;Venta_Directa;Empresa;Norte;147;85;3
TRX02261;VEND006;2024-09-02;Online;Particular;Centro;363;104;2
TRX02262;VEND001;2024-09-08;Distribuidor;Empresa;Levante;299;10;2
TRX02263;VEND008;2024-02-21;Venta_Directa;Gobierno;Andalucía;351;147;4
TRX02264;VEND006;2024-07-10;Online;Empresa;Andalucía;295;98;7
TRX02265;VEND002;2024-11-11;Retail;Empresa;Canarias;453;126;2
TRX02266;VEND010;2024-02-24;Online;Gobierno;Norte;344;66;7
TRX02267;VEND006;2024-11-20;Online;Gobierno;Sur;270;66;7
TRX02268;VEND008;2024-07-29;Distribuidor;Gobierno;Norte;245;42;7
TRX02269;VEND007;2024-10-30;Online;Gobierno;Norte;328;36;3
TRX02270;VEND008;2024-06-10;Online;Gobierno;Sur;183;119;1
TRX02271;VEND009;2024-10-03;Distribuidor;Empresa;Sur;244;89;6
TRX02272;VEND007;2024-01-06;Retail;Empresa;Andalucía;296;66;5
TRX02273;VEND004;2024-04-27;Online;Gobierno;Canarias;304;34;1
TRX02274;VEND007;2024-07-27;Retail;Empresa;Andalucía;368;76;3
TRX02275;VEND006;2024-02-02;Distribuidor;Gobierno;Sur;340;115;6
TRX02276;VEND004;2024-06-05;Retail;Gobierno;Sur;169;101;3
TRX02277;VEND002;2024-07-11;Venta_Directa;Gobierno;Centro;259;71;6
TRX02278;VEND007;2024-10-15;Distribuidor;Gobierno;Andalucía;329;55;5
TRX02279;VEND010;2024-09-21;Online;Gobierno;Sur;305;56;6
TRX02280;VEND006;2024-10-15;Retail;Empresa;Andalucía;344;122;7
TRX02281;VEND005;2024-01-30;Online;Gobierno;Sur;371;59;10
TRX02282;VEND003;2024-08-16;Retail;Gobierno;Canarias;198;65;8
TRX02283;VEND005;2024-05-29;Online;Particular;Levante;113;72;5
TRX02284;VEND009;2024-11-02;Online;Empresa;Andalucía;329;82;1
TRX02285;VEND009;2024-07-26;Online;Gobierno;Andalucía;100;160;4
TRX02286;VEND008;2024-09-25;Retail;Particular;Levante;324;142;4
TRX02287;VEND010;2024-08-05;Venta_Directa;Gobierno;Centro;227;42;6
TRX02288;VEND004;2024-05-15;Venta_Directa;Gobierno;Centro;295;49;3
TRX02289;VEND008;2024-02-13;Venta_Directa;Empresa;Levante;297;27;8
TRX02290;VEND002;2024-11-06;Online;Empresa;Centro;310;117;1
TRX02291;VEND006;2024-04-10;Distribuidor;Particular;Norte;338;143;7
TRX02292;VEND001;2024-08-10;Venta_Directa;Particular;Levante;306;136;4
TRX02293;VEND004;2024-09-22;Online;Empresa;Canarias;317;44;5
TRX02294;VEND008;2024-09-25;Distribuidor;Gobierno;Sur;420;117;4
TRX02295;VEND002;2024-03-28;Retail;Particular;Levante;300;66;6
TRX02296;VEND004;2024-07-19;Online;Empresa;Centro;203;108;4
TRX02297;VEND009;2024-07-05;Retail;Empresa;Norte;235;38;5
TRX02298;VEND006;2024-07-22;Distribuidor;Gobierno;Levante;309;146;1
TRX02299;VEND002;2024-04-04;Venta_Directa;Particular;Levante;153;32;3
TRX02300;VEND008;2024-05-02;Retail;Gobierno;Canarias;222;45;6
TRX02301;VEND010;2024-03-10;Venta_Directa;Gobierno;Sur;330;48;6
TRX02302;VEND009;2024-08-03;Distribuidor;Gobierno;Andalucía;253;68;4
TRX02303;VEND002;2024-03-27;Online;Gobierno;Andalucía;244;72;7
TRX02304;VEND008;2024-08-11;Online;Particular;Centro;229;83;2
TRX02305;VEND002;2024-09-07;Online;Empresa;Norte;236;105;5
TRX02306;VEND004;2024-04-09;Venta_Directa;Particular;Canarias;180;133;4
TRX02307;VEND002;2024-01-25;Venta_Directa;Empresa;Canarias;234;23;2
TRX02308;VEND005;2024-09-15;Venta_Directa;Empresa;Canarias;248;84;7
TRX02309;VEND006;2024-09-23;Online;Particular;Centro;246;138;6
TRX02310;VEND004;2024-08-11;Retail;Gobierno;Canarias;288;124;5
TRX02311;VEND005;2024-08-24;Retail;Empresa;Norte;50;10;5
TRX02312;VEND007;2024-08-04;Online;Particular;Canarias;363;10;5
TRX02313;VEND006;2024-12-18;Venta_Directa;Particular;Norte;281;66;3
TRX02314;VEND006;2024-02-01;Distribuidor;Gobierno;Levante;471;82;6
TRX02315;VEND009;2024-10-29;Venta_Directa;Gobierno;Levante;171;10;4
TRX02316;VEND003;2024-11-22;Distribuidor;Gobierno;Centro;279;82;4
TRX02317;VEND009;2024-11-05;Online;Particular;Sur;232;103;5
TRX02318;VEND001;2024-10-07;Distribuidor;Gobierno;Canarias;203;93;6
TRX02319;VEND007;2024-05-17;Distribuidor;Particular;Canarias;276;78;7
TRX02320;VEND001;2024-10-21;Distribuidor;Empresa;Andalucía;313;34;6
TRX02321;VEND006;2024-03-28;Venta_Directa;Particular;Levante;138;92;4
TRX02322;VEND010;2024-12-07;Retail;Particular;Centro;372;79;6
TRX02323;VEND007;2024-02-15;Retail;Gobierno;Centro;257;48;5
TRX02324;VEND004;2024-01-18;Retail;Particular;Norte;283;81;6
TRX02325;VEND004;2024-06-16;Venta_Directa;Gobierno;Norte;211;73;4
TRX02326;VEND002;2024-09-27;Distribuidor;Particular;Sur;273;62;3
TRX02327;VEND005;2024-11-17;Online;Particular;Sur;226;117;6
TRX02328;VEND010;2024-10-04;Retail;Empresa;Centro;105;64;3
TRX02329;VEND005;2024-12-09;Online;Particular;Sur;245;101;5
TRX02330;VEND001;2024-07-29;Venta_Directa;Empresa;Levante;192;50;5
TRX02331;VEND005;2024-06-28;Venta_Directa;Particular;Centro;153;97;4
TRX02332;VEND006;2024-12-16;Distribuidor;Gobierno;Andalucía;50;51;6
TRX02333;VEND009;2024-05-10;Online;Empresa;Levante;272;119;3
TRX02334;VEND005;2024-03-31;Distribuidor;Gobierno;Levante;221;42;2
TRX02335;VEND003;2024-12-06;Venta_Directa;Particular;Sur;202;10;4
TRX02336;VEND009;2024-07-25;Retail;Empresa;Levante;318;132;6
TRX02337;VEND008;2024-05-29;Distribuidor;Empresa;Norte;70;10;3
TRX02338;VEND004;2024-08-25;Venta_Directa;Particular;Levante;182;144;4
TRX02339;VEND003;2024-04-16;Distribuidor;Gobierno;Sur;281;65;5
TRX02340;VEND005;2024-12-07;Online;Empresa;Canarias;276;90;6
TRX02341;VEND003;2024-09-19;Distribuidor;Gobierno;Centro;119;94;6
TRX02342;VEND006;2024-08-05;Retail;Particular;Andalucía;231;147;5
TRX02343;VEND005;2024-09-29;Distribuidor;Particular;Levante;239;130;3
TRX02344;VEND001;2024-09-28;Online;Empresa;Sur;397;101;2
TRX02345;VEND005;2024-05-16;Distribuidor;Gobierno;Centro;155;98;5
TRX02346;VEND006;2024-09-30;Retail;Particular;Andalucía;373;99;3
TRX02347;VEND001;2024-05-23;Online;Particular;Levante;283;94;5
TRX02348;VEND003;2024-04-14;Online;Particular;Levante;470;85;3
TRX02349;VEND004;2024-08-11;Online;Empresa;Norte;259;108;5
TRX02350;VEND007;2024-08-12;Distribuidor;Particular;Levante;346;141;5
TRX02351;VEND010;2024-05-25;Online;Gobierno;Sur;192;47;3
TRX02352;VEND009;2024-12-11;Retail;Gobierno;Norte;180;70;6
TRX02353;VEND006;2024-01-20;Online;Empresa;Andalucía;198;61;2
TRX02354;VEND002;2024-07-17;Venta_Directa;Particular;Centro;237;94;4
TRX02355;VEND010;2024-07-23;Distribuidor;Gobierno;Levante;194;76;5
TRX02356;VEND010;2024-01-15;Online;Gobierno;Levante;96;93;5
TRX02357;VEND009;2024-07-11;Online;Particular;Andalucía;312;10;4
TRX02358;VEND009;2024-03-09;Online;Empresa;Canarias;191;55;5
TRX02359;VEND005;2024-08-11;Online;Particular;Andalucía;333;10;7
TRX02360;VEND007;2024-11-23;Distribuidor;Particular;Andalucía;303;72;4
TRX02361;VEND007;2024-03-08;Venta_Directa;Empresa;Canarias;147;96;3
TRX02362;VEND003;2024-06-17;Distribuidor;Empresa;Andalucía;361;41;4
TRX02363;VEND005;2024-06-26;Distribuidor;Particular;Andalucía;89;74;9
TRX02364;VEND002;2024-06-10;Online;Empresa;Levante;206;60;3
TRX02365;VEND007;2024-02-27;Online;Gobierno;Norte;152;42;4
TRX02366;VEND007;2024-08-18;Venta_Directa;Empresa;Sur;471;99;6
TRX02367;VEND002;2024-10-02;Online;Particular;Andalucía;164;10;5
TRX02368;VEND008;2024-06-29;Distribuidor;Empresa;Canarias;333;10;3
TRX02369;VEND008;2024-12-01;Venta_Directa;Particular;Andalucía;271;87;5
TRX02370;VEND007;2024-01-30;Online;Empresa;Andalucía;326;129;2
TRX02371;VEND003;2024-08-07;Distribuidor;Particular;Norte;369;78;5
TRX02372;VEND009;2024-05-15;Retail;Particular;Norte;202;82;2
TRX02373;VEND002;2024-01-11;Online;Empresa;Levante;380;30;4
TRX02374;VEND008;2024-05-04;Online;Gobierno;Canarias;221;36;6
TRX02375;VEND003;2024-05-25;Venta_Directa;Particular;Centro;160;89;5
TRX02376;VEND006;2024-08-08;Venta_Directa;Gobierno;Canarias;50;132;5
TRX02377;VEND007;2024-04-21;Online;Gobierno;Sur;293;128;5
TRX02378;VEND009;2024-11-12;Retail;Particular;Norte;213;81;3
TRX02379;VEND010;2024-02-11;Distribuidor;Empresa;Centro;173;45;6
TRX02380;VEND004;2024-07-31;Venta_Directa;Empresa;Norte;488;113;5
TRX02381;VEND004;2024-06-06;Venta_Directa;Empresa;Sur;165;78;6
TRX02382;VEND009;2024-04-11;Distribuidor;Gobierno;Andalucía;301;91;5
TRX02383;VEND007;2024-06-02;Distribuidor;Particular;Levante;197;81;10
TRX02384;VEND008;2024-01-17;Online;Particular;Canarias;139;142;6
TRX02385;VEND005;2024-03-26;Online;Gobierno;Centro;136;13;3
TRX02386;VEND006;2024-09-17;Retail;Empresa;Centro;127;143;5
TRX02387;VEND005;2024-01-13;Retail;Particular;Norte;295;43;7
TRX02388;VEND004;2024-05-26;Venta_Directa;Empresa;Levante;374;82;4
TRX02389;VEND007;2024-01-13;Venta_Directa;Empresa;Andalucía;291;31;4
TRX02390;VEND007;2024-01-30;Online;Particular;Andalucía;50;59;5
TRX02391;VEND008;2024-01-25;Online;Gobierno;Canarias;50;71;5
TRX02392;VEND003;2024-09-04;Distribuidor;Empresa;Canarias;109;61;6
TRX02393;VEND009;2024-01-13;Venta_Directa;Empresa;Centro;280;68;3
TRX02394;VEND004;2024-11-17;Venta_Directa;Particular;Norte;234;43;4
TRX02395;VEND008;2024-05-02;Distribuidor;Empresa;Centro;254;13;9
TRX02396;VEND008;2024-01-22;Retail;Gobierno;Norte;499;72;4
TRX02397;VEND008;2024-12-15;Retail;Particular;Canarias;173;104;7
TRX02398;VEND008;2024-08-18;Distribuidor;Empresa;Sur;376;52;5
TRX02399;VEND007;2024-07-10;Online;Particular;Sur;392;56;4
TRX02400;VEND006;2024-02-10;Online;Gobierno;Centro;320;59;1
TRX02401;VEND006;2024-10-30;Online;Particular;Levante;253;50;3
TRX02402;VEND010;2024-10-30;Retail;Empresa;Centro;231;111;3
TRX02403;VEND009;2024-06-19;Venta_Directa;Empresa;Andalucía;349;99;5
TRX02404;VEND003;2024-02-09;Venta_Directa;Gobierno;Centro;167;73;6
TRX02405;VEND008;2024-10-27;Online;Gobierno;Canarias;251;149;1
TRX02406;VEND003;2024-01-21;Online;Gobierno;Levante;227;66;5
TRX02407;VEND010;2024-05-01;Distribuidor;Gobierno;Centro;157;45;6
TRX02408;VEND009;2024-08-08;Venta_Directa;Empresa;Sur;230;74;1
TRX02409;VEND001;2024-08-08;Retail;Gobierno;Canarias;187;86;5
TRX02410;VEND010;2024-09-08;Distribuidor;Gobierno;Norte;450;49;7
TRX02411;VEND002;2024-08-19;Venta_Directa;Particular;Andalucía;231;141;4
TRX02412;VEND004;2024-01-12;Online;Particular;Norte;245;72;6
TRX02413;VEND004;2024-08-09;Online;Gobierno;Levante;147;33;7
TRX02414;VEND005;2024-09-02;Venta_Directa;Particular;Norte;254;95;4
TRX02415;VEND002;2024-07-19;Online;Particular;Canarias;255;125;4
TRX02416;VEND004;2024-12-04;Venta_Directa;Gobierno;Levante;137;66;6
TRX02417;VEND010;2024-04-07;Retail;Particular;Levante;365;10;3
TRX02418;VEND010;2024-01-28;Retail;Particular;Sur;288;70;4
TRX02419;VEND007;2024-11-29;Online;Gobierno;Levante;451;49;2
TRX02420;VEND001;2024-03-20;Venta_Directa;Gobierno;Andalucía;379;15;5
TRX02421;VEND008;2024-06-22;Online;Gobierno;Andalucía;208;42;4
TRX02422;VEND010;2024-02-07;Online;Gobierno;Norte;211;44;4
TRX02423;VEND009;2024-01-18;Distribuidor;Empresa;Norte;193;112;6
TRX02424;VEND006;2024-02-16;Distribuidor;Empresa;Canarias;305;112;2
TRX02425;VEND010;2024-01-11;Online;Empresa;Levante;286;62;4
TRX02426;VEND001;2024-09-07;Venta_Directa;Gobierno;Sur;317;69;3
TRX02427;VEND004;2024-05-25;Distribuidor;Particular;Canarias;153;47;4
TRX02428;VEND010;2024-11-03;Retail;Particular;Levante;373;107;6
TRX02429;VEND006;2024-10-19;Retail;Gobierno;Canarias;429;45;9
TRX02430;VEND009;2024-07-27;Online;Particular;Levante;221;109;4
TRX02431;VEND005;2024-12-13;Distribuidor;Empresa;Andalucía;428;113;3
TRX02432;VEND010;2024-06-16;Online;Empresa;Norte;189;86;3
TRX02433;VEND009;2024-01-22;Venta_Directa;Gobierno;Centro;343;10;5
TRX02434;VEND006;2024-11-10;Online;Particular;Andalucía;212;116;7
TRX02435;VEND003;2024-03-23;Retail;Particular;Canarias;400;99;4
TRX02436;VEND007;2024-02-25;Retail;Gobierno;Andalucía;170;48;2
TRX02437;VEND008;2024-05-01;Venta_Directa;Particular;Canarias;305;91;1
TRX02438;VEND009;2024-07-19;Retail;Particular;Andalucía;421;81;1
TRX02439;VEND007;2024-03-26;Retail;Particular;Andalucía;202;65;5
TRX02440;VEND001;2024-06-20;Distribuidor;Gobierno;Sur;188;10;4
TRX02441;VEND008;2024-02-05;Venta_Directa;Gobierno;Sur;50;53;6
TRX02442;VEND008;2024-01-13;Distribuidor;Empresa;Andalucía;262;72;5
TRX02443;VEND010;2024-02-12;Distribuidor;Empresa;Canarias;302;94;1
TRX02444;VEND001;2024-04-29;Retail;Empresa;Centro;220;116;3
TRX02445;VEND003;2024-11-14;Distribuidor;Gobierno;Levante;114;75;6
TRX02446;VEND002;2024-10-22;Retail;Particular;Sur;345;65;4
TRX02447;VEND008;2024-03-16;Distribuidor;Gobierno;Canarias;162;62;2
TRX02448;VEND001;2024-08-25;Online;Empresa;Sur;338;51;3
TRX02449;VEND005;2024-06-01;Venta_Directa;Empresa;Sur;458;56;5
TRX02450;VEND001;2024-05-10;Venta_Directa;Gobierno;Levante;138;61;5
TRX02451;VEND002;2024-05-04;Distribuidor;Particular;Norte;246;81;4
TRX02452;VEND001;2024-06-20;Venta_Directa;Particular;Canarias;185;63;3
TRX02453;VEND002;2024-09-29;Online;Empresa;Canarias;50;135;5
TRX02454;VEND003;2024-05-21;Venta_Directa;Gobierno;Centro;229;74;6
TRX02455;VEND001;2024-02-10;Online;Gobierno;Andalucía;457;98;6
TRX02456;VEND010;2024-02-16;Distribuidor;Empresa;Andalucía;262;46;5
TRX02457;VEND003;2024-08-08;Online;Gobierno;Sur;375;118;1
TRX02458;VEND004;2024-02-09;Venta_Directa;Empresa;Levante;266;58;4
TRX02459;VEND010;2024-03-18;Retail;Empresa;Andalucía;270;123;8
TRX02460;VEND004;2024-07-27;Retail;Gobierno;Canarias;224;69;6
TRX02461;VEND008;2024-08-06;Venta_Directa;Particular;Canarias;169;45;9
TRX02462;VEND006;2024-10-16;Distribuidor;Gobierno;Centro;203;41;3
TRX02463;VEND007;2024-11-11;Retail;Empresa;Sur;178;85;1
TRX02464;VEND006;2024-11-29;Retail;Gobierno;Centro;170;75;3
TRX02465;VEND001;2024-07-27;Venta_Directa;Particular;Levante;177;52;7
TRX02466;VEND009;2024-03-27;Online;Particular;Norte;241;74;7
TRX02467;VEND006;2024-02-04;Retail;Empresa;Canarias;296;73;7
TRX02468;VEND007;2024-03-30;Online;Empresa;Sur;391;39;6
TRX02469;VEND002;2024-05-19;Online;Particular;Sur;370;96;2
TRX02470;VEND007;2024-04-19;Retail;Empresa;Centro;246;48;4
TRX02471;VEND001;2024-05-23;Online;Particular;Andalucía;285;58;7
TRX02472;VEND002;2024-02-17;Retail;Particular;Centro;296;39;4
TRX02473;VEND003;2024-03-20;Venta_Directa;Particular;Levante;272;88;6
TRX02474;VEND005;2024-09-28;Distribuidor;Empresa;Levante;254;51;4
TRX02475;VEND007;2024-09-08;Retail;Empresa;Sur;378;103;4
TRX02476;VEND002;2024-02-17;Retail;Particular;Levante;278;72;4
TRX02477;VEND008;2024-07-11;Venta_Directa;Gobierno;Norte;225;54;2
TRX02478;VEND003;2024-02-10;Venta_Directa;Gobierno;Andalucía;134;82;6
TRX02479;VEND006;2024-02-11;Distribuidor;Particular;Levante;278;100;4
TRX02480;VEND005;2024-11-22;Online;Particular;Canarias;202;13;6
TRX02481;VEND006;2024-07-11;Distribuidor;Particular;Andalucía;277;83;5
TRX02482;VEND007;2024-12-30;Venta_Directa;Gobierno;Sur;142;35;5
TRX02483;VEND002;2024-09-30;Distribuidor;Empresa;Centro;282;10;2
TRX02484;VEND002;2024-06-21;Venta_Directa;Particular;Norte;169;40;5
TRX02485;VEND009;2024-10-03;Venta_Directa;Empresa;Sur;166;100;4
TRX02486;VEND005;2024-05-31;Distribuidor;Particular;Centro;227;55;2
TRX02487;VEND003;2024-03-19;Retail;Empresa;Norte;143;61;6
TRX02488;VEND008;2024-11-18;Distribuidor;Empresa;Norte;388;52;3
TRX02489;VEND002;2024-04-14;Venta_Directa;Empresa;Levante;413;131;5
TRX02490;VEND008;2024-06-15;Retail;Gobierno;Sur;233;60;2
TRX02491;VEND006;2024-07-24;Distribuidor;Gobierno;Centro;183;24;8
TRX02492;VEND009;2024-08-25;Venta_Directa;Gobierno;Centro;305;120;3
